id,type,wikidata_name_first,wikidata_name,mainsnak.property_text,wikidata_description_first,wikidata_description,wikidata_name2_first,wikidata_name2,mainsnak.datavalue.value.latitude,mainsnak.datavalue.value.longitude
q890651$54D03E40-610D-405D-9AD7-588F914667EF,statement,eo_Bogoria,eo_Bogoria;bg_Богория (езеро);zh_柏哥利亞湖;hr_Bogoria;ca_Llac Bogoria;de_Bogoriasee;sw_Ziwa Bogoria;sv_Bogoriasjön;lv_Bogorijas ezers;en_Lake Bogoria;cs_Bogoria;pnb_جھیل بوگوریہ;da_Bogoriasøen;ja_ボゴリア湖;es_Lago Bogoria;he_אגם בוגוריה;be_Возера Багорыя;lt_Bogorija;sh_Bogoria;pl_Bogoria (jezioro);ru_Богория (озеро);nl_Bogoriameer;fr_lac Bogoria;nan_Bogoria Ô͘;hi_बोगोरिया झील;vi_Hồ Bogoria;nb_Bogoriasjøen,coordinate location,,,eo_Lago Bogoria,eo_Lago Bogoria;de_Bogoria-See;de_Lake Bogoria;sv_Bogoria;da_Lake Bogoria;ru_Ханнингтон,0.25,36.1
q948344$AC65CC0C-00EB-4E38-96B2-55BE3087B6DF,statement,nl_Nyahururu,nl_Nyahururu;ca_Nyahururu;de_Nyahururu;en_Nyahururu;es_Nyahururu;fa_نیاهورورو، کنیا;fr_Nyahururu;ja_ニャフルル;ka_ნიაჰურურუ;pl_Nyahururu;pt_Nyahururu;ro_Nyahururu;sv_Nyahururu;sw_Nyahururu;zh_尼亞胡魯魯;nb_Nyahururu;ur_نیاہورورو;ceb_Nyahururu (lungsod);it_Nyahururu,coordinate location,,,,,0.033333333333333,36.366666666667
Q1077187$BD37F9BC-7C09-4F9E-9F8E-14E18CE0AEDE,statement,de_Erzbistum Nyeri,de_Erzbistum Nyeri;ru_Архиепархия Ньери;en_Roman Catholic Archdiocese of Nyeri;it_Arcidiocesi di Nyeri;pl_Archidiecezja Nyeri;zh_天主教涅里總教區;sw_Jimbo Kuu la Nyeri;nl_Roman Catholic Archdiocese of Nyeri;la_Archidioecesis Nyeriensis;fr_Archidiocèse de Nyeri,coordinate location,,,,,-0.426306,36.9528
Q1335242$98068FC5-C9F1-493A-8D1F-BAC28B772B40,statement,en_Embu County,en_Embu County;nl_Embu;vi_Embu;de_Embu County;sw_Wilaya ya Embu;sv_Embu (distrikt);nb_Embu fylke;ur_عمبو کاؤنٹی;zh_恩布郡;fi_Embun piirikunta;ko_엠부 현;ja_エンブ (カウンティ);es_Condado de Embu;ceb_Embu (lalawigan);it_Contea di Embu,coordinate location,,,en_Embu District,en_Embu District;de_Embu District;ja_エンブ県,-0.53333333,37.45
q1385710$96BC6B15-3EFE-4324-A668-6B79097B2978,statement,de_Moi International Sports Center,de_Moi International Sports Center;ar_مركز موي الدولي الرياضي;en_Moi International Sports Centre;pl_Moi International Sports Centre;sw_Uwanja wa Kimataifa wa Michezo wa Moi;es_Centro Deportivo Internacional Moi;ja_モイ・インターナショナル・スポーツ・センター,coordinate location,de_Fußballstadion in Kenia,de_Fußballstadion in Kenia;en_football stadium;nl_voetbalstadion in Kenia;he_אצטדיון כדורגל בקניה,,,-1.228056,36.890556
q1639468$DF3CAC69-CA95-402B-96EF-8D19B793CFDF,statement,hi_माउंट किनीया राष्ट्रीय उद्यान,hi_माउंट किनीया राष्ट्रीय उद्यान;zh-hans_肯尼亚山国家公园;zh-hant_肯尼亞山國家公園;zh-hk_肯雅山國家公園;zh-tw_肯亞山國家公園;pt_Parque Nacional e Floresta Natural do Monte Quénia;eo_Nacia Parko Monto Kenja;xmf_კენიაშ გვალაშ ნაციონალური პარკი;fr_parc national du mont Kenya;ru_Гора Кения;en_Mount Kenya National Park;es_Parque nacional del Monte Kenia;ro_Parcul Național Muntele Kenya;fi_Mount Kenyan kansallispuisto;it_Parco nazionale del Monte Kenya;ja_ケニア山国立公園;el_Εθνικό Πάρκο Όρους Κένυα;vi_Vườn quốc gia núi Kenya;ka_კენიის მთის ეროვნული პარკი;pnb_ماؤنٹ کینیا نیشنل پارک;da_Mount Kenya nationalpark;nb_Mount Kenya nasjonalpark;zh_肯尼亚山国家公园;ca_Parc Nacional del Mont Kenya;lt_Kenijos kalno nacionalinis parkas;nl_Nationaal park / natuurlijk bos Mount Kenya;uk_Маунт-Кенія;ceb_Mount Kenya National Park;de_Nationalpark Mount Kenya;sv_Mount Kenya National Park,coordinate location,,,pt_Parque Nacional do Monte Quénia,pt_Parque Nacional do Monte Quénia;ru_Маунт-Кения;ro_Parcul Naţional Muntele Kenya;ro_Parcul national Mount Kenya;el_Mount Kenya National Park,-0.12388888888889,37.336666666667
Q1792713$BF7BC6C9-040D-4664-B166-D7F2894720BE,statement,de_Mau-Wald,de_Mau-Wald;bg_Мау;en_Mau Forest;fr_Forêt Mau;sv_Mauskogen;sw_Msitu wa Mau;nb_Mauskogen;it_Foresta Mau;zh_茅森林,coordinate location,,,,,-0.60972222,35.73555556
Q1892268$178446E7-58D5-4E42-9C22-508D1D55CB72,statement,fa_ماراگوئا، کنیا,fa_ماراگوئا، کنیا;en_Maragua;nl_Maragua;pt_Maragua;zh_馬拉瓜;de_Maragua (Kenia);sw_Maragua;sv_Maragua;pl_Maragua;nb_Maragua;ceb_Maragua (lungsod);es_Maragua;it_Maragua,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,fa_ماراگوئا,"fa_ماراگوئا;sw_Maragua, Kenya",-0.78333,37.13333
Q2189432$0EE2C73D-4826-4340-85DE-20A40100EC92,statement,nl_Tharaka-Nithi,nl_Tharaka-Nithi;en_Tharaka Nithi County;sv_Tharaka;sw_Wilaya ya Tharaka;vi_Tharaka;nb_Tharaka-Nithi fylke;ur_تھاراکا-نیتھی کاؤنٹی;zh_薩拉卡尼蒂郡;ko_타라카니티 현;ja_タラカ＝ニシ (カウンティ);es_Condado de Tharaka-Nithi;ceb_Tharaka - Nithi;it_Contea di Tharaka-Nithi,coordinate location,,,,,-0.3,38
Q2311126$7CF11CB4-5652-4C96-8F04-11D0867A9625,statement,nl_Maragua,nl_Maragua;en_Maragua District;it_Distretto di Maragua;sv_Maragua;sw_Wilaya ya Maragua;vi_Maragua;ceb_Maragua District,coordinate location,,,,,-0.8,37.13333333
Q2384313$85229B6E-3C15-4CA5-A60A-C6B6092DDBE9,statement,nl_Systeem van Keniaanse meren in de Grote Riftvallei,nl_Systeem van Keniaanse meren in de Grote Riftvallei;da_Søerne i Riftdalen;fr_réseau des lacs du Kenya dans la vallée du grand rift;ka_რღვევის ხაზის ტბათა სისტემა;sv_Kenyas sjösystem;zh_肯尼亚东非大裂谷的湖泊系统;ja_大地溝帯にあるケニアの湖沼群;nb_Sjøene i Riftdalen;fi_Kenian järvialue Isossa hautavajoamassa,coordinate location,,,,,0.4425,36.24
q2987376$5511B8D1-2DC9-4187-920A-E06A4437732D,statement,sw_Iten,sw_Iten;pl_Iten;ru_Итен;en_Iten;nl_Iten;sv_Iten;nb_Iten;ur_اتن;zh_伊滕;fr_Iten;ja_イテン;es_Iten;it_Iten,coordinate location,,,,,0.5,35.75
Q3335223$B749894D-F719-4972-81B7-43D394A97DED,statement,fr_Nairobi,fr_Nairobi;et_Nairobi maakond;en_Nairobi County;nb_Nairobi fylke;ur_نیروبی کاؤنٹی;zh_內羅畢郡;fi_Nairobin piirikunta;ko_나이로비 현;ru_Найроби;nl_Nairobi County;ja_ナイロビ (カウンティ);ceb_Nairobi (lalawigan);be_Найробі,coordinate location,,,,,-1.28333,36.8167
Q3497294$058C836F-3F82-4B57-A835-05F0BECDE43C,statement,fr_State House,fr_State House;en_State House;nl_State House;it_State House,coordinate location,nl_gebouw in Kenia,nl_gebouw in Kenia,,,-1.2827777777778,36.8
Q3506442$6AEAB662-AB55-4C2B-89EB-68927EF1C8AB,statement,sw_Molo,sw_Molo;pl_Molo;en_Molo;ki_Molo;fi_Molo;sv_Molo;de_Molo;nl_Molo;es_Molo;ceb_Molo (lungsod);ja_モロ (ケニア),coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-0.25,35.73333333
Q3845176$F7A8CBC3-6B91-461D-ACC5-E5B6FBB73B4B,statement,eo_Longonot,eo_Longonot;sv_Mount Longonots nationalpark;da_Mount Longonots nationalpark,coordinate location,,,,,-0.915278,36.4569
Q3859579$29601D67-DB91-4C5D-A3E2-6ECCE350D035,statement,it_Mitumba,it_Mitumba,coordinate location,,,,,-1.329242,36.824589
Q3926561$9ABBB972-1096-4577-89CA-A6C44D580B92,statement,en_Kuiper quadrangle,en_Kuiper quadrangle;it_Quadrante Kuiper;zh_古柏方格區;nl_Kuiper quadrangle,coordinate location,,,,,0,36
Q4131979$532FC3AD-F2CE-46E1-A137-31041F802526,statement,sw_Karen,sw_Karen;en_Karen;ast_Karen;es_Karen;nb_Karen;sv_Karen;nl_Karen;ru_Карен,coordinate location,,,,,-1.31976806,36.69877
Q4451415$D0FD7611-78C9-4636-B4A0-CF771B578FF6,statement,es_Catedral Basílica de la Sagrada Familia,es_Catedral Basílica de la Sagrada Familia;en_Cathedral Basilica of the Holy Family;ru_Собор Святого Семейства;eu_Familia Santuaren Katedral Basilika;fr_cathédrale de la Sainte-Famille de Nairobi;nl_Cathedral Basilica of the Holy Family,coordinate location,"en_cathedral in Nairobi, Kenya","en_cathedral in Nairobi, Kenya;fr_cathédrale de Nairobi, Kenya",ru_Кафедральный собор Святого Семейства,ru_Кафедральный собор Святого Семейства;ru_Кафедральный собор Святого Семейства в Найроби;ru_Собор Святого Семейства в Найроби,-1.28694444,36.82055556
q4690949$DD4F3803-8F2B-49BD-9010-32249B6FDF84,statement,en_Aga Khan University Hospital,"en_Aga Khan University Hospital;fa_بیمارستان دانشگاه آقاخان نایروبی;en-ca_Aga Khan University Hospital, Nairobi;en-gb_Aga Khan University Hospital",coordinate location,"en_hospital in Nairobi, Kenya","en_hospital in Nairobi, Kenya;en-gb_hospital in Nairobi, Kenya;nl_ziekenhuis in Kenia;he_בית חולים בקניה",en_AKUH,en_AKUH,-1.261313,36.824143
Q4785257$24E72E45-C0A9-4207-970B-29D14F55C10F,statement,en_Waseges River,en_Waseges River;nb_Waseges,coordinate location,,,,,0.342698,36.0781
Q4840749$bbc2f38d-4c77-42db-89ab-c2bcafada605,statement,en_Baden-Powell grave,en_Baden-Powell grave;es_La tumba de Robert Baden-Powell;fr_tombe de Robert Baden-Powell;zh-hant_貝登堡墓;zh_貝登堡墓;cs_Baden-Powellův hrob;zh-tw_貝登堡墓,coordinate location,zh-tw_羅伯特·貝登堡與奧莉芙·貝登堡的墓,zh-tw_羅伯特·貝登堡與奧莉芙·貝登堡的墓;en_the grave of Robert Baden-Powell and Olive Baden-Powell;zh-hant_羅伯特·貝登堡與奧莉芙·貝登堡的墓;zh_羅伯特·貝登堡與奧莉芙·貝登堡的墓,,,-0.419065,36.950113
Q4916363$F9D61E5E-6280-4BF5-851C-59EFD1AA6786,statement,en_Birithia,en_Birithia;nl_Birithia,coordinate location,,,,,-0.52,36.95
q4955344$466DC9D4-FCBA-4879-A6C6-750E65CF5BAE,statement,en_Braeside High School,en_Braeside High School,coordinate location,nl_voortgezet onderwijsinstelling in Kenia,nl_voortgezet onderwijsinstelling in Kenia,,,-1.28677,36.765702
Q5089584$E63BC53D-FD79-4942-A121-9BFE0F2862E7,statement,"en_Chehe, Kenya","en_Chehe, Kenya;nl_Chehe, Kenya",coordinate location,,,,,-0.4,37.22
Q5092242$28042EDD-FC9C-4BCC-AC73-3E4CAE56AA38,statement,en_Cheronge,en_Cheronge;nl_Cheronge,coordinate location,,,,,-0.45,36.97
Q5101406$330794A5-62C2-418C-9452-3EDBB0049A1C,statement,en_Chiokarige,en_Chiokarige;nl_Chiokarige,coordinate location,,,,,-0.27,37.93
Q5173749$2EA57FE8-F893-44F0-972F-08A22B9BDC6D,statement,en_Coryndon Farm,en_Coryndon Farm;nl_Coryndon Farm,coordinate location,,,,,-1.23,36.7
Q5242705$959572CD-D9D6-4FD1-8959-AD5FCDD32D9A,statement,"en_Dawsonville, Kenya","en_Dawsonville, Kenya;sw_Dawsonville, Kenya;sv_Dawsonville;nl_Dawsonville, Kenya",coordinate location,,,,,-0.28333333,36.05
Q5314902$30ECDA19-4763-4519-B1B9-BC9079A986DB,statement,en_Dundori,en_Dundori;nl_Dundori,coordinate location,,,,,-0.2,36.27
Q5369414$BA9FAEE1-5C76-49B7-B6BF-7C4E8BCD116D,statement,en_Embakasi,en_Embakasi;sw_Embakasi (Nairobi),coordinate location,,,,,-1.3,36.91666667
Q5370119$AD852C51-414F-44FF-8967-FD5A9B9D68F6,statement,en_Embori Farm,en_Embori Farm;nl_Embori Farm,coordinate location,,,,,0.07,37.33
Q5516205$A9691100-D7C6-430C-94B4-7882BF5C3ED2,statement,en_Gachie,en_Gachie;nl_Gachie,coordinate location,,,,,-1.22,36.78
Q5516224$FF813908-B4E0-4D70-B7B8-50F5452D9DE7,statement,en_Gachoka,en_Gachoka;nl_Gachoka,coordinate location,,,,,-0.62,37.53
Q5516991$F8529A93-5DF1-4B64-BF45-B68B8276B8C8,statement,en_Gaichanjiro,en_Gaichanjiro;nl_Gaichanjiro,coordinate location,,,,,-0.88,37.05
Q5517660$8E4D3580-1687-4CDA-9AFF-E1FEB5B3B8F7,statement,en_Gakarara,en_Gakarara;nl_Gakarara,coordinate location,,,,,-0.9,37
Q5517713$30CD46C5-BFAA-4323-913C-57B9F84752F6,statement,en_Gakurue,en_Gakurue;nl_Gakurue,coordinate location,,,,,-0.63,37.02
Q5517719$A86C6A39-6D8F-40F5-A075-D20B79102F1E,statement,en_Gakuyu,en_Gakuyu;nl_Gakuyu,coordinate location,,,,,-0.78,36.88
Q5526940$B2845D94-5A07-4E75-AFBA-289F696B600C,statement,en_Gatamayu,en_Gatamayu;nl_Gatamayu,coordinate location,,,,,-1,36.73
Q5527356$4DB9DBAA-A1CC-4987-B661-74CA0A4E60C2,statement,en_Gathera,en_Gathera;nl_Gathera,coordinate location,,,,,-0.8,37.0333
Q5527387$565C8DC2-0622-4BFD-B8F6-9E3D6EDE72F4,statement,en_Gathinga,en_Gathinga;nl_Gathinga,coordinate location,,,,,-0.5,37.02
Q5527389$EC350482-6E15-463C-BE33-81BE19BDFC04,statement,en_Gathiruini,en_Gathiruini;nl_Gathiruini,coordinate location,,,,,-1.03,36.82
Q5527392$D13ACE01-0E9B-4E17-8BA0-6E31807367DF,statement,en_Gathuga,en_Gathuga;nl_Gathuga,coordinate location,,,,,-1,36.8
Q5527431$EA2A4538-1733-4FAD-AD68-CBC92BAD38ED,statement,en_Gatissa,en_Gatissa;nl_Gatissa,coordinate location,,,,,-0.58,37.18
Q5527432$BD15D9C5-ADE8-4416-9F75-101A41AB4B15,statement,en_Gatithi,en_Gatithi;nl_Gatithi,coordinate location,,,,,-0.58,37.2
Q5527552$0241B451-F03F-4CAE-BAD3-1A13DFAB895E,statement,en_Gaturiri,en_Gaturiri;nl_Gaturiri,coordinate location,,,,,-0.5,37.12
Q5530320$5D5EA084-F00C-4E13-9131-0135A5DCDD82,statement,en_Gekuuri,en_Gekuuri;nl_Gekuuri,coordinate location,,,,,-0.45,37.55
Q5557970$5614C1F1-7FF6-42F0-8479-B081CE8CA570,statement,en_Giakibii,en_Giakibii;nl_Giakibii,coordinate location,,,,,-0.42,37.15
Q5559447$8AC7F653-B8CE-4522-B47E-CFBF788238DD,statement,en_Gicharani,en_Gicharani;nl_Gicharani,coordinate location,,,,,-1.27,36.65
Q5560423$E15D4BEE-09E8-4962-899F-8A1E25712A48,statement,en_Gikambura,en_Gikambura;gl_Gikambura;sw_Gikambura;nl_Gikambura,coordinate location,,,,,-1.28,36.63
Q5565067$E5188ECB-827C-40C1-8E6A-043150E3B251,statement,en_Gitaru Hydroelectric Power Station,en_Gitaru Hydroelectric Power Station;nb_Gitaru vannkraftverk;de_Kraftwerk Gitaru;zh-hant_吉塔魯水電站;zh-cn_吉塔鲁水电站;ru_Гитару(ГЭС),coordinate location,,,,,-0.795169,37.7497
Q5565098$CCEA820D-204D-46C4-9403-8CFC269FF669,statement,en_Githioro,en_Githioro;nl_Githioro,coordinate location,,,,,-0.47,36.5
Q5565100$B95DD2BC-4652-42F0-BD40-E4177C61370B,statement,en_Githoito,en_Githoito;nl_Githoito,coordinate location,,,,,-0.97,36.65
Q5565105$DAE5C41D-A4E1-4ECD-8B3F-4738928505F9,statement,en_Githugi,en_Githugi;nl_Githugi,coordinate location,,,,,-0.52,36.87
Q5565113$26B5A96F-33FE-4320-965E-D34C38534683,statement,en_Githuva,en_Githuva;nl_Githuva,coordinate location,,,,,-1,36.92
Q5565164$3667FFE4-6C8A-4B5B-AF2D-C4E0466AFE22,statement,en_Gituamba,en_Gituamba;nl_Gituamba,coordinate location,,,,,0.03,36.23
Q5607783$A91A733C-5755-42CA-B1A8-077010C0243D,statement,en_Gretsa University,en_Gretsa University,coordinate location,,,,,-1.053184,37.094411
Q5934828$E4F446FA-BD1C-4CED-B8EA-6DAA0749728D,statement,en_Huhoini,en_Huhoini;nl_Huhoini,coordinate location,,,,,-0.52,37.02
Q5994686$82798A01-60EB-45CA-AD44-40C02ED48C8D,statement,en_Ihigaini,en_Ihigaini;nl_Ihigaini,coordinate location,,,,,-0.78,37.08
Q5994693$2CE01B30-768D-4C7D-B1D9-70AD0A195F76,statement,en_Ihinga,en_Ihinga;nl_Ihinga,coordinate location,,,,,-0.77,37
Q5994868$B2C63627-F471-4A4D-9D06-533B350DC2E7,statement,en_Ihwagi,en_Ihwagi;nl_Ihwagi,coordinate location,,,,,-0.45,37.15
Q5995374$D2CADE63-93DB-48D5-9FF1-FB563F05B3F2,statement,en_Ikarakara,en_Ikarakara;nl_Ikarakara,coordinate location,,,,,-0.97,37.47
Q5996164$D6FB8F6B-76E7-4A60-9AC9-AE1FDF593979,statement,en_Ikoo,en_Ikoo;nl_Ikoo,coordinate location,,,,,-1.18,38.17
Q6094591$8AFCF11D-A83E-46BB-82DB-BEDE6CD756FB,statement,en_Itheru,en_Itheru;nl_Itheru,coordinate location,,,,,-0.8,37.12
Q6101283$090C96AF-07A7-499A-8BDF-4EF0DF85CA0F,statement,en_Iyego,en_Iyego;nl_Iyego,coordinate location,,,,,-0.67,36.98
Q6146323$CEDC2C27-55B3-45F6-8B2D-B7A812E7FA52,statement,en_Jamhuri High School,en_Jamhuri High School,coordinate location,,,,,-1.271914,36.822866
Q6344013$39EF0E8F-0F0B-4330-A58E-580376F16780,statement,en_Kabebero,en_Kabebero;nl_Kabebero,coordinate location,,,,,-0.55,36.87
Q6344421$C5C907D2-1857-40E9-90D7-C994743CF6A3,statement,en_Kabuku,en_Kabuku;nl_Kabuku,coordinate location,,,,,-1.15,36.67
Q6346471$8B3142B5-6288-4F8B-A4EA-7D79F3C04BEE,statement,en_Kagere,en_Kagere;nl_Kagere,coordinate location,,,,,-0.5,36.95
Q6346621$1E568B90-495B-452F-86FB-FFF47E621D29,statement,en_Kagondo,en_Kagondo;nl_Kagondo,coordinate location,,,,,-1.27,36.7
Q6346625$29637DF7-06EB-48B8-AE28-8ED7E0AE0848,statement,en_Kagonye,en_Kagonye;nl_Kagonye,coordinate location,,,,,-0.52,36.92
Q6346689$FAA77528-8039-487D-B45D-1DAEF639149C,statement,en_Kagumo,en_Kagumo;nl_Kagumo,coordinate location,,,,,-0.53,36.98
Q6346696$BB8D06C0-2F58-464C-AD74-E7A57A945977,statement,en_Kagunduini,en_Kagunduini;nl_Kagunduini,coordinate location,,,,,-0.9,37.05
Q6346713$7325C1AF-91BA-4D9C-BF22-4363C3F001C7,statement,en_Kagwathi,en_Kagwathi;nl_Kagwathi,coordinate location,,,,,-0.47,36.92
Q6346720$9270FB72-4360-46CB-AB34-7FBED224CAAE,statement,en_Kagwongo,en_Kagwongo;nl_Kagwongo,coordinate location,,,,,-0.98,36.73
Q6347244$20C5787A-083F-4477-BDAF-0BED4AFCD7C1,statement,en_Kahuhia,en_Kahuhia;nl_Kahuhia,coordinate location,,,,,-0.72,37.05
Q6348710$8EB43011-21BF-48C0-9702-997418BADE38,statement,en_Kaiyaba,en_Kaiyaba;nl_Kaiyaba,coordinate location,,,,,-0.47,37.08
Q6359233$E9E2B35A-233D-4E44-AF42-374E6ADFFB47,statement,en_Kampi-Ya-Chumvi,en_Kampi-Ya-Chumvi;nl_Kampi-Ya-Chumvi,coordinate location,,,,,0.43,37.63
Q6359237$24F4AFC7-4AA0-4F72-8041-1BC13223A976,statement,en_Kampi Ya Sheikh Omar,en_Kampi Ya Sheikh Omar;nl_Kampi Ya Sheikh Omar,coordinate location,,,,,0.33,37.55
Q6359809$8640C945-A282-4ABA-8488-771304E3BFD3,statement,en_Kamuiru,en_Kamuiru;nl_Kamuiru,coordinate location,,,,,-0.48,37.23
Q6359885$7F59442E-9EF1-49C3-8B28-0CB98FEAFBE0,statement,en_Kamuyu,en_Kamuyu;nl_Kamuyu,coordinate location,,,,,-0.42,36.92
Q6361391$D8B445E4-A28D-4E3E-861A-FDC1E91CD75C,statement,en_Kandegenye,en_Kandegenye;nl_Kandegenye,coordinate location,,,,,-0.75,37.02
Q6362400$325CB34A-C605-4B46-9130-0FE0ADC5B644,statement,en_Kangai,en_Kangai;nl_Kangai,coordinate location,,,,,-0.62,37.3
Q6362611$09DAD871-F374-4D2C-8DFC-84DC7FD6356E,statement,en_Kangaru,en_Kangaru;nl_Kangaru,coordinate location,,,,,-0.63,37.23
Q6362847$51AB0587-9F23-485B-BEAB-6302ED3954B6,statement,en_Kangoya,en_Kangoya;nl_Kangoya,coordinate location,,,,,-1.17,36.82
Q6362933$84B3EFA1-F445-45AC-8BDF-4299A00661E2,statement,en_Kangure,en_Kangure;nl_Kangure,coordinate location,,,,,-0.67,37.13
Q6363369$C441E915-2A6F-43CE-8EED-999267133192,statement,en_Kanjai,en_Kanjai;nl_Kanjai,coordinate location,,,,,-1.07,36.8
Q6365902$EBAAF0CD-5C22-4DA9-8CF9-1F7EFDC48921,statement,en_Kanyuira,en_Kanyuira;nl_Kanyuira,coordinate location,,,,,-0.65,36.9
Q6368009$8A1974F6-1339-4FF9-8B1F-856611FEAF29,statement,en_Karaine,en_Karaine;nl_Karaine,coordinate location,,,,,-0.45,37.25
Q6370441$FE5E3324-09ED-4C0A-B009-6A8EA6F5CBD4,statement,en_Karia,en_Karia;mr_करिया;nl_Karia,coordinate location,,,,,-0.43,37.38
Q6371073$180B477C-BFE3-4E11-B438-EB274DC26FF7,statement,en_Karirau,en_Karirau;nl_Karirau,coordinate location,,,,,-0.67,37
Q6373732$0E3B4614-167F-42C5-812B-96D8078F9C24,statement,en_Karuri,en_Karuri;pl_Karuri;ur_کاروری;nb_Karuri;nl_Karuri;es_Karuri;ja_カルリ,coordinate location,,,,,-0.73,37.05
Q6373947$1AE18BA9-0BDC-4F60-B0A1-6510ACD83FE3,statement,en_Kasafari,en_Kasafari;nl_Kasafari,coordinate location,,,,,-0.48,37.7
Q6377156$366BBCB7-E874-4E95-B9B8-3FB543208858,statement,en_Kathugu,en_Kathugu;nl_Kathugu,coordinate location,,,,,-0.48,37.58
Q6382613$1DC1223A-1C47-44E6-8C54-9B5940480D8A,statement,en_Kedowa,en_Kedowa;nl_Kedowa,coordinate location,,,,,-0.23,36
Q6392606$F07D9909-EA54-4629-BAA8-07085BFC68F0,statement,en_Kenya National Archives,en_Kenya National Archives;ru_Кенийский национальный архив,coordinate location,,,,,-1.28488889,36.82594444
Q6393911$336C9B54-0C6E-4F4D-B1BA-D1CDE387ACBE,statement,en_Keringele,en_Keringele;nl_Keringele,coordinate location,,,,,-0.97,37
q6393912$4366EE53-29FB-4801-BBCA-DB5EABE7A822,statement,fa_کرینگت,fa_کرینگت;en_Keringet;nl_Keringet,coordinate location,,,,,-0.47,36
Q6403676$1555708A-FDF1-4CB2-8488-66C143E489EA,statement,en_Kiaguthu,en_Kiaguthu;nl_Kiaguthu,coordinate location,,,,,-0.58,37
Q6403720$08B269B8-421B-47FB-A655-D634DE7AB83E,statement,en_Kiamathambo,en_Kiamathambo;nl_Kiamathambo,coordinate location,,,,,-0.42,37
Q6403770$51C5627A-3C45-497D-8EFF-B1B693704FA4,statement,en_Kiamwenja,en_Kiamwenja;nl_Kiamwenja,coordinate location,,,,,-0.52999997,37
Q6403771$2EE1AA89-29EE-4318-95BD-A4A7E17C4BDC,statement,en_Kiamwenji,en_Kiamwenji;nl_Kiamwenji,coordinate location,,,,,-0.68,37
Q6403796$929086C8-7D57-48FD-82D4-93F3FB8DB604,statement,en_Kianderi,en_Kianderi;nl_Kianderi,coordinate location,,,,,-0.45,37
Q6403807$992AD4D8-D71D-49CA-B8B1-0ACA0AC51110,statement,en_Kiangai,en_Kiangai;nl_Kiangai,coordinate location,,,,,-0.58,37
Q6403813$B3A86B37-A7E5-4CB7-B64D-A05AF3983B1D,statement,en_Kiangochi,en_Kiangochi;nl_Kiangochi,coordinate location,,,,,-0.75,37
Q6403822$8DDA0A37-BB85-4433-9719-1FC24486190B,statement,en_Kianguenyi,en_Kianguenyi;nl_Kianguenyi,coordinate location,,,,,-0.45,37
Q6403832$075C0122-1D65-437E-9FE5-48D43C68FF73,statement,en_Kianjiru,en_Kianjiru;nl_Kianjiru,coordinate location,,,,,-0.52999997,37
Q6403833$6A7A8152-0D7C-4BEE-B0BC-09747D33BD21,statement,en_Kianjuki,en_Kianjuki;nl_Kianjuki,coordinate location,,,,,-0.45,38
Q6403835$E5D90568-FDD7-4EEF-85C0-790B8AF157D9,statement,en_Kianjogu,en_Kianjogu;nl_Kianjogu,coordinate location,,,,,-1.07,37
Q6403873$EF86E483-BD45-4C54-A81B-9F7E1D81939D,statement,en_Kiarakongo,en_Kiarakongo;nl_Kiarakongo,coordinate location,,,,,-0.65,37
Q6404088$BCDDF020-FB30-4D36-AA20-FB87896CC680,statement,en_Kibutio,en_Kibutio;nl_Kibutio,coordinate location,,,,,-0.62,37
Q6404847$14B9528A-A194-49DF-88C0-6774C90061D2,statement,en_Kidono,en_Kidono;nl_Kidono,coordinate location,,,,,-1.25,37
Q6405922$C8FB1ACB-D2B3-4A96-A324-B0FFBCF97BDD,statement,en_Kiganjo,en_Kiganjo;de_Kiganjo;nl_Kiganjo,coordinate location,,,,,-0.3907,37.0028
Q6405949$F8F30DB5-A5D6-4820-B63E-10A59B608AE4,statement,en_Kigio,en_Kigio;nl_Kigio,coordinate location,,,,,-0.95,37
Q6405950$EE6009B5-1D38-4764-8D8B-B9664EDC9DCA,statement,en_Kigio Wildlife Conservancy,en_Kigio Wildlife Conservancy,coordinate location,,,,,-0.567417,36.393371
Q6406037$2E7BA489-D743-42EA-BBA1-161D13A47D50,statement,en_Kihuyo,en_Kihuyo;nl_Kihuyo,coordinate location,,,,,-0.38,37
Q6410378$19C3A84E-ED23-40AA-9707-54E512CEB133,statement,en_Kinangop Plateau,en_Kinangop Plateau;zh_基南戈普高原;nl_Kinangop Plateau,coordinate location,,,,,-0.549995,36.554947
Q6414463$738D7234-297B-4121-BF0D-7331C8DAC9D6,statement,en_Kinyata Grazing Area,en_Kinyata Grazing Area;nl_Kinyata Grazing Area,coordinate location,,,,,-1.33,38
Q6414626$98E05D57-22D7-481D-A653-11DC029B1108,statement,en_Kipkabus,en_Kipkabus;nl_Kipkabus,coordinate location,,,,,0.3,36
Q6416289$8B4D8442-6DD2-4A23-924C-CFBB638CE273,statement,en_Kiruri,en_Kiruri;nl_Kiruri,coordinate location,,,,,-0.68,37
Q6416471$82A1EC62-D88F-45EE-9DA8-6EEA96BD84E6,statement,en_Kiserian,en_Kiserian;nl_Kiserian;ja_キセリアン,coordinate location,,,,,-1.43,37
