word_clean,global_word_number_max,global_word_frequency,global_word_number_max_average,global_word_position_mean,global_word_position_fromend_mean,global_word_clean_integer
abosi,4,3,2.66666666666667,1.66666666666667,1,437
abossi,1,1,1,1,0,438
abothuguchi,2,5,2.4,1.4,1,440
central,2,103,2.63106796116505,1.68932038834951,0.941747572815534,3283
upper,2,34,3.38235294117647,1.23529411764706,2.14705882352941,32540
abrahams,2,1,2,1,1,441
abrose,3,1,3,1,2,442
adeya,3,4,3.5,2,1.5,530
abross,2,1,2,1,1,443
absege,1,1,1,1,0,444
abu,3,1,3,1,2,445
abubakar,1,1,1,1,0,446
abuhurera,3,1,3,1,2,447
islamic,3,16,3.875,2,1.875,9751
abulo,1,1,1,1,0,449
abundant,4,1,4,1,3,450
life,4,32,4.0625,2.15625,1.90625,17663
worship,4,15,3.73333333333333,2.4,1.33333333333333,33546
abundu,1,1,1,1,0,451
abura,2,1,2,1,1,452
dam,2,530,2.37358490566038,2.34339622641509,0.030188679245283,4722
aburryo,1,1,1,1,0,453
aburutin,1,1,1,1,0,454
abwal,3,3,2.33333333333333,1.66666666666667,0.666666666666667,456
abwaw,1,1,1,1,0,457
abyssinia,4,1,4,1,3,458
exotic,4,1,4,2,2,6474
ethiopian,4,3,3.66666666666667,2.66666666666667,1,6403
abyssinian,2,2,2,1,1,459
acacia,3,6,2,1,1,461
booking,3,4,3.75,2.75,1,2507
office,3,184,3.73369565217391,3.28804347826087,0.445652173913043,26328
drive,2,76,2.31578947368421,2.21052631578947,0.105263157894737,5262
supermarket,2,79,2.35443037974684,2.20253164556962,0.151898734177215,30993
academia,4,1,4,1,3,463
kibra,4,4,2.25,1.75,0.5,14215
access,2,14,3.85714285714286,2.5,1.35714285714286,470
accra,2,2,2,1,1,473
acef,2,1,2,1,1,474
acess,3,1,3,1,2,475
pharmacy,3,42,2.42857142857143,2.23809523809524,0.19047619047619,27760
achar,1,1,1,1,0,476
achego,1,1,1,1,0,477
acheka,2,1,2,1,1,478
penya,2,3,2,2,0,27693
achieng,3,3,3.33333333333333,1.33333333333333,2,479
oneko,3,3,3.33333333333333,2.33333333333333,1,27106
achiero,1,1,1,1,0,480
achievers,2,3,3.33333333333333,2,1.33333333333333,481
achipteruss,1,1,1,1,0,483
achivwa,1,1,1,1,0,484
achol,1,1,1,1,0,485
achuchukait,1,1,1,1,0,486
achume,1,1,1,1,0,487
achuth,1,1,1,1,0,488
ack,7,27,4.07407407407407,2.03703703703704,2.03703703703704,489
mathews,7,4,3.5,2,1.5,20215
karen,7,30,3.13333333333333,1.56666666666667,1.56666666666667,12666
all,5,14,4.5,1.85714285714286,2.64285714285714,905
saints,5,4,4.5,2.5,2,29231
mucatha,5,2,3.5,3,0.5,22027
diamond,3,9,3.11111111111111,1.33333333333333,1.77777777777778,4975
emmanuel,7,11,5.27272727272727,2.81818181818182,2.45454545454545,5901
&,7,79,5.41772151898734,3.58227848101266,1.83544303797468,42
gardens,3,37,2.48648648648649,2.18918918918919,0.297297297297297,7197
annex,3,15,2.93333333333333,2.13333333333333,0.8,1185
monica,4,8,4.25,2.375,1.875,21601
utawala,4,5,2.8,2.2,0.6,32623
prisca,4,1,4,3,1,28051
acquatic,2,1,2,1,1,490
close,2,81,2.17283950617284,2.11111111111111,0.0617283950617284,4280
act,5,1,5,1,4,493
fashion,5,2,4,2,2,6572
complex,5,24,3.08333333333333,2.54166666666667,0.541666666666667,4370
botique,5,1,5,5,0,2578
active,3,1,3,1,2,495
citizen,3,2,2.5,2,0.5,4242
acton,2,1,2,1,1,497
acts,3,1,3,1,2,498
preparatory,3,10,3.2,2.5,0.7,28024
ada,1,1,1,1,0,500
adabli,1,1,1,1,0,501
adabota,1,1,1,1,0,502
adada,1,1,1,1,0,504
adadi,2,3,1.66666666666667,1.33333333333333,0.333333333333333,505
joli,2,1,2,2,0,10202
adadijole,2,8,3.125,1.5,1.625,506
mosque,2,147,2.44897959183673,2.31292517006803,0.136054421768708,21778
balatul,4,7,4,1.28571428571429,2.71428571428571,1734
amin,4,15,3.86666666666667,2.2,1.66666666666667,1006
gurar,4,14,3.5,2.07142857142857,1.42857142857143,8232
adak,2,1,2,1,1,507
adala,3,1,3,1,2,508
otuko,3,2,2.5,1.5,1,27394
adamasajide,1,1,1,1,0,509
adams,5,4,3,1,2,510
arcade,5,8,2.875,2.125,0.75,1313
post,5,99,3.33333333333333,2.70707070707071,0.626262626262626,27974
00505,5,1,5,5,0,51
adamson,4,1,4,1,3,511
springs,4,37,2.89189189189189,2.08108108108108,0.810810810810811,30730
shallow,4,49,3.57142857142857,2.44897959183673,1.12244897959184,29844
adan,3,7,4.14285714285714,1,3.14285714285714,512
awale,3,8,3.875,2.375,1.5,1573
dispensary,3,123,2.2520325203252,2.21951219512195,0.032520325203252,5100
roasd,4,1,4,4,0,28768
adapt,3,2,2.5,1,1.5,514
light,3,27,3.92592592592593,2.74074074074074,1.18518518518519,17674
alight,2,1,2,2,0,893
adawacheke,1,1,1,1,0,516
adc,3,6,3.33333333333333,1.5,1.83333333333333,517
atmo,3,1,3,2,1,1515
upendo,3,14,3.28571428571429,1.42857142857143,1.85714285714286,32533
assemblies,3,3,3.66666666666667,2,1.66666666666667,1458
\',4,102,3.99019607843137,2.69607843137255,1.29411764705882,36
s,4,17,4.58823529411765,2.88235294117647,1.70588235294118,29097
monument,4,9,2.44444444444444,2.44444444444444,0,21616
adcs,2,1,2,1,1,518
add,3,5,2.6,1.8,0.8,519
car,3,23,3.17391304347826,1.8695652173913,1.30434782608696,3173
parking,2,52,3.13461538461538,2.71153846153846,0.423076923076923,27562
adda,1,1,1,1,0,520
adde,3,3,2.66666666666667,2,0.666666666666667,521
meika,3,1,3,3,0,20740
addi,1,1,1,1,0,522
addis,3,2,4,1,3,523
ababa,3,2,4,2,2,335
nairobi,5,142,3.64788732394366,2.04225352112676,1.6056338028169,23616
addison,2,1,2,1,1,524
hostels,2,20,2.85,2.85,0,8857
ade,3,11,2.36363636363636,1.63636363636364,0.727272727272727,525
warborot,3,2,2,2,0,33191
dertu,2,2,1.5,1.5,0,4930
wel,3,24,2.5,1.83333333333333,0.666666666666667,33338
ademasajida,3,6,3.5,1.33333333333333,2.16666666666667,526
graveyard,3,3,2,2,0,8094
slaughter,3,15,3.26666666666667,2.2,1.06666666666667,30461
ward,3,25,3.64,2.88,0.76,33192
admin,3,8,3.5,2.75,0.75,544
ademasjid,3,5,3.6,1,2.6,527
chief,3,40,4.1,2.1,2,4007
mixed,5,17,4.64705882352941,2.58823529411765,2.05882352941176,21304
day,5,34,4.79411764705882,2.5,2.29411764705882,4827
kiosk,4,34,3.05882352941176,2.94117647058824,0.117647058823529,14967
aden,2,3,3.33333333333333,1,2.33333333333333,528
ka,4,13,3.23076923076923,1.61538461538462,1.61538461538462,10355
ali,4,19,2.94736842105263,1.68421052631579,1.26315789473684,884
golio,4,1,4,4,0,7978
gollo,4,2,3,3,0,7981
adeso,3,2,2,1,1,529
organization,3,9,4.88888888888889,4.44444444444444,0.444444444444444,27231
offices,3,39,3.87179487179487,3.61538461538462,0.256410256410256,26334
adhiro,1,1,1,1,0,533
adhu,1,1,1,1,0,535
adi,3,11,2.36363636363636,1.81818181818182,0.545454545454545,536
kubi,3,69,2.56521739130435,1.89855072463768,0.666666666666667,16460
war,3,17,2.88235294117647,2.05882352941176,0.823529411764706,33171
adiedo,1,1,1,1,0,537
adilakapel,1,1,1,1,0,538
adile,1,1,1,1,0,539
adima,3,1,3,1,2,540
saw,3,8,3.5,2.375,1.125,29523
adingo,2,2,1.5,1,0.5,541
opanga,2,2,1.5,1.5,0,27169
adlife,2,1,2,1,1,542
administration,2,23,3.52173913043478,2.1304347826087,1.39130434782609,545
police,5,112,3.27678571428571,2.16071428571429,1.11607142857143,27906
unit,5,26,4.69230769230769,4.19230769230769,0.5,32496
gok,3,1,3,2,1,7956
kilifi,3,32,2.625,1.3125,1.3125,14554
houses,3,11,2.90909090909091,2.72727272727273,0.181818181818182,8874
quarters,3,8,3.5,3.125,0.375,28193
administrations,3,1,3,1,2,546
mariguini,3,2,2.5,2,0.5,19877
admissions,2,1,2,1,1,550
ado,3,2,2.5,1.5,1,552
pharm,3,3,2.66666666666667,1.66666666666667,1,27754
chemist,3,180,2.42777777777778,2.35,0.0777777777777778,3637
adok,2,1,2,1,1,553
timo,2,2,2.5,2.5,0,31764
adoketngithikiria,1,1,1,1,0,554
adome,1,1,1,1,0,556
adomeyan,1,1,1,1,0,557
adopt,3,1,3,1,2,560
adopta,2,1,2,1,1,561
adra,2,1,2,1,1,564
adrukoit,1,1,1,1,0,565
adu,1,1,1,1,0,566
adudushe,1,1,1,1,0,567
adult,3,4,3.5,2,1.5,568
learning,3,10,4.6,3.4,1.2,17307
adventist,4,11,4.18181818181818,2.63636363636364,1.54545454545455,570
university,4,72,4.43055555555556,2.38888888888889,2.04166666666667,32509
adventure,3,2,3,2,1,571
pride,3,10,3.3,1.2,2.1,28038
aef,2,1,2,1,1,572
pitch,2,24,2.91666666666667,2.79166666666667,0.125,27844
aeisha,9,2,8.5,1,7.5,573
collier,9,2,8.5,2,6.5,4326
care,9,65,4,3.09230769230769,0.907692307692308,3177
nursery,9,122,4.14754098360656,3.09016393442623,1.05737704918033,25633
pri,9,6,5.16666666666667,4,1.16666666666667,28035
aembu,1,1,1,1,0,575
aero,6,2,5.5,1,4.5,576
club,6,141,3.05673758865248,2.82269503546099,0.234042553191489,4287
aerodrome,2,5,2.2,2,0.2,577
aeroport,3,5,3,1,2,578
garissa,3,13,2.38461538461538,1.30769230769231,1.07692307692308,7213
kakamega,3,14,2.71428571428571,1.57142857142857,1.14285714285714,11051
keekorok,3,5,2.2,1.8,0.4,13456
nakuru,3,36,3.05555555555556,1.61111111111111,1.44444444444444,23782
vipingo,3,9,2.55555555555556,1.88888888888889,0.666666666666667,32800
aeropuerto,3,1,3,1,2,579
afalo,1,1,1,1,0,581
afambuk,1,1,1,1,0,582
afar,1,1,1,1,0,583
afarshanle,2,3,2.33333333333333,1,1.33333333333333,584
lanbib,4,5,3,2.2,0.8,17167
afatu,1,2,1.5,1.5,0,585
afcea,1,1,1,1,0,586
afex,3,1,3,1,2,588
california,3,2,2,2,0,3119
affat,1,1,1,1,0,589
afgab,1,1,1,1,0,590
afgudud,3,2,2.5,1.5,1,591
laga,3,199,2.74371859296482,2.0251256281407,0.718592964824121,17053
afia,3,1,3,1,2,592
aflame,7,1,7,1,6,594
joy,7,21,3.47619047619048,1.47619047619048,2,10242
ministries,7,27,4.22222222222222,3.51851851851852,0.703703703703704,21132
baby,7,19,4.15789473684211,2.57894736842105,1.57894736842105,1650
development,3,28,4.82142857142857,3.46428571428571,1.35714285714286,4946
divine,3,5,3.8,1.8,2,5121
herald,4,1,4,2,2,8608
publishing,4,1,4,3,1,28122
inland,4,10,4.1,2,2.1,9586
nazarene,3,4,4,2.25,1.75,24300
population,5,1,5,2,3,27946
research,5,9,5.33333333333333,3.22222222222222,2.11111111111111,28566
union,3,9,2.77777777777778,2.11111111111111,0.666666666666667,32494
african,3,43,4.2093023255814,1.6046511627907,2.6046511627907,596
brotherhood,3,1,3,2,1,2662
christian,3,42,4.28571428571429,2.23809523809524,2.04761904761905,4160
org,6,2,5.5,4,1.5,27226
vct,6,3,4.66666666666667,4,0.666666666666667,32710
dream,3,5,3.4,1.6,1.8,5252
cottages,3,10,3.6,3.4,0.2,4455
evalingelical,3,1,3,2,1,6435
programe,8,1,8,5,3,28069
ahcp,8,1,8,7,1,650
independent,6,2,4,1.5,2.5,9525
pentecostal,6,21,4.23809523809524,2.04761904761905,2.19047619047619,27691
bethany,4,5,2.8,1.6,1.2,2171
kabarnet,4,11,3.27272727272727,1.54545454545455,1.72727272727273,10439
lungalunga,4,6,3,2.5,0.5,18805
trinity,4,6,3.5,2.33333333333333,1.16666666666667,32023
zinn,5,1,5,4,1,33826
church(a.i.c,6,2,5,3,2,4203
secodary,6,1,6,5,1,29595
medical,6,167,3.5748502994012,2.26946107784431,1.30538922155689,20712
foundation,6,22,4.90909090909091,2.86363636363636,2.04545454545455,6763
hospital,6,145,3.38620689655172,3.10344827586207,0.282758620689655,8854
mission,3,56,3.25,2.28571428571429,0.964285714285714,21227
oasis,3,10,3.3,1.4,1.9,26222
beach,3,119,3.4453781512605,2.39495798319328,1.05042016806723,2034
pot,3,3,2.33333333333333,2,0.333333333333333,27978
safaris,3,6,3.16666666666667,2.83333333333333,0.333333333333333,29182
africana,3,4,2.75,1.25,1.5,597
sea,3,14,3.42857142857143,1.92857142857143,1.5,29573
aftuti,1,1,1,1,0,598
afune,2,1,2,1,1,599
family,2,34,3.58823529411765,1.94117647058824,1.64705882352941,6544
afur,3,3,2,1.33333333333333,0.666666666666667,600
gebel,3,35,2.77142857142857,2.11428571428571,0.657142857142857,7454
afurr,3,3,2,1.33333333333333,0.666666666666667,601
afwein,3,3,2,1.33333333333333,0.666666666666667,602
lak,3,54,2.88888888888889,2.01851851851852,0.87037037037037,17105
afya,4,8,3.125,1.25,1.875,603
bora,4,12,3.25,1.83333333333333,1.41666666666667,2517
chemists,2,9,2.33333333333333,2.33333333333333,0,3639
dispesing,3,1,3,2,1,5104
services,3,44,3.79545454545455,3.43181818181818,0.363636363636364,29777
stakaseas,4,1,4,2,2,30772
afyur,1,1,1,1,0,604
aga,3,14,3.57142857142857,1,2.57142857142857,605
khan,3,15,3.66666666666667,2,1.66666666666667,13785
field,3,23,3.04347826086957,2.8695652173913,0.173913043478261,6633
high,6,120,3.88333333333333,2.425,1.45833333333333,8648
kitengela,4,17,3.29411764705882,1.82352941176471,1.47058823529412,15500
agai,1,1,1,1,0,607
agape,2,8,2.75,1,1.75,610
fellowship,3,32,3.84375,2.6875,1.15625,6608
gospel,3,43,3.81395348837209,2.16279069767442,1.65116279069767,8055
junior,3,59,3.52542372881356,2.25423728813559,1.27118644067797,10287
kingstone,4,6,2.66666666666667,1.16666666666667,1.5,14855
ageng\'a,2,1,2,1,1,618
nanguba,2,1,2,2,0,24009
agenga,1,1,1,1,0,619
ager,2,1,2,1,1,621
midamba,2,1,2,2,0,20968
agero,1,1,1,1,0,622
aget,3,4,3,1,2,623
agete,2,2,2,1,1,624
agetogir,1,1,1,1,0,625
aggatt,2,1,2,1,1,626
aggett,3,2,2,1,1,627
agip,1,1,1,1,0,628
agitor,1,1,1,1,0,629
agolo,3,1,3,1,2,631
muok,3,1,3,3,0,22528
agonda,1,1,1,1,0,632
agongo,1,1,1,1,0,634
agoro,4,6,3,1,2,635
oyombe,4,3,3,1.66666666666667,1.33333333333333,27443
sare,3,9,2.88888888888889,2.11111111111111,0.777777777777778,29450
agota,1,1,1,1,0,636
agricultural,3,9,4.55555555555556,2,2.55555555555556,637
cooperation,3,1,3,3,0,4426
finance,3,10,3.5,2.4,1.1,6652
corporation,3,4,3.5,3,0.5,4445
agriculture,4,11,4.09090909090909,2.54545454545455,1.54545454545455,638
fisheries,4,1,4,3,1,6669
department,4,22,4.22727272727273,2.59090909090909,1.63636363636364,4912
workshop,2,10,2.1,1.9,0.2,33537
agtogir,1,1,1,1,0,641
agu,1,1,1,1,0,642
aguleiakirr,1,1,1,1,0,643
aguli,1,1,1,1,0,644
agulo,1,1,1,1,0,645
agulu,1,3,2,1.66666666666667,0.333333333333333,646
aguthi,3,8,2.625,1.75,0.875,647
loc,3,60,2.9,2,0.9,17822
s.n.r,3,11,2.36363636363636,2.36363636363636,0,29108
gaaki,3,2,3.5,2,1.5,6901
ahadi,2,2,2,1,1,648
ahadi_waterpoint,1,1,1,1,0,649
ahero,3,3,2,1,1,651
county,3,93,3.05376344086022,2.18279569892473,0.870967741935484,4465
ahiti,10,2,10,5,5,652
kabete,10,17,3.88235294117647,1.82352941176471,2.05882352941176,10474
veterinary,10,4,4.75,3,1.75,32737
ahmad,2,1,2,1,1,653
magan,2,1,2,2,0,19102
ahmed,2,3,4,2,2,654
ghongho,2,1,2,2,0,7585
liban,4,1,4,2,2,17635
ahono,1,1,1,1,0,655
ai,5,1,5,1,4,656
duo,5,1,5,3,2,5348
lei,5,2,3.5,3,0.5,17360
te,5,5,2.6,1.8,0.8,31348
aic,7,25,3.16,1.2,1.96,657
cace,7,1,7,5,2,3104
comacial,7,1,7,7,0,4338
bible,3,11,3,1.54545454545455,1.45454545454545,2197
diguna,4,1,4,2,2,5030
ropes,4,1,4,3,1,28855
challenge,4,2,4,3,1,3358
kairia,3,3,2.66666666666667,1.33333333333333,1.33333333333333,10967
kapkarani,3,1,3,2,1,12272
kapkut,2,5,3.6,1.6,2,12331
kijabe,3,14,2.35714285714286,1.21428571428571,1.14285714285714,14439
lopur,2,3,1.66666666666667,1.33333333333333,0.333333333333333,18463
lunga,4,16,3.625,1.8125,1.8125,18804
mashimoni,3,26,3.73076923076923,1.38461538461538,2.34615384615385,20054
mision,3,1,3,2,1,21215
ndithini,3,8,3.25,1.5,1.75,24472
ndune,3,4,2.5,1.5,1,24581
nursing,3,18,3.5,2.16666666666667,1.33333333333333,25636
hoome,3,1,3,3,0,8826
tebeson,3,1,3,2,1,31360
town,3,44,3.06818181818182,2.20454545454545,0.863636363636364,31966
educational,4,47,3.82978723404255,2.80851063829787,1.02127659574468,5557
wamunyu,2,3,1.66666666666667,1.33333333333333,0.333333333333333,33080
zion,3,3,3,1.33333333333333,1.66666666666667,33828
aicad,4,5,2.2,1,1.2,658
@,4,1,4,2,2,32
jkuat,4,28,2.96428571428571,1.35714285714286,1.60714285714286,10175
footpath,2,6,2.5,1.83333333333333,0.666666666666667,6725
gym,2,5,2.4,2,0.4,8295
link,2,11,3.63636363636364,2.09090909090909,1.54545454545455,17736
aichara,1,1,1,1,0,659
aikapil,1,1,1,1,0,663
aila,3,1,3,1,2,665
aimo,1,1,1,1,0,666
ainabgoi,1,1,1,1,0,667
ainabkoi,3,7,2.57142857142857,1,1.57142857142857,668
feeder,3,4,3.5,2.5,1,6598
viaduct,2,1,2,2,0,32741
olare,3,10,2.4,1.2,1.2,26486
ainabsiret,1,1,1,1,0,669
ainamoi,4,3,3,1,2,670
barwessa,4,12,2.66666666666667,1.5,1.16666666666667,1954
ainaplakwet,1,1,1,1,0,671
ainemoi,1,1,1,1,0,672
aino,1,1,1,1,0,676
ainobngetunyek,1,1,1,1,0,677
ainobngetunyik,1,1,1,1,0,678
ainomotua,1,1,1,1,0,679
ainopno,1,1,1,1,0,680
ainopsiwa,1,1,1,1,0,681
aintree,2,1,2,1,1,682
ainumutungwe,1,1,1,1,0,683
aipca,2,5,2.4,1.4,1,684
open,3,8,3,1.5,1.5,27174
ground,3,35,3.11428571428571,3.08571428571429,0.0285714285714286,8142
aipcea,2,1,2,1,1,685
airagwani,1,1,1,1,0,687
airbase,1,1,1,1,0,688
airfield,3,7,2.42857142857143,1.71428571428571,0.714285714285714,689
nanyuki,3,30,2.56666666666667,1.56666666666667,1,24034
airirua,1,1,1,1,0,691
masinde,5,5,6.2,1.6,4.6,20069
north,3,204,2.87745098039216,1.66176470588235,1.2156862745098,25496
view,2,57,3.15789473684211,2.29824561403509,0.859649122807018,32759
airtel,3,2,2,1,1,694
customer,3,2,3,2,1,4545
aisaik,1,1,1,1,0,696
aisere,1,1,1,1,0,697
aisha,2,2,3.5,2,1.5,698
aisolong,2,1,2,1,1,699
aitai,1,1,1,1,0,700
aitogo,1,1,1,1,0,702
aitong,3,4,2,1.5,0.5,703
doinyo,3,164,3.5609756097561,3.07317073170732,0.487804878048781,5163
aiyam,1,3,1.66666666666667,1.66666666666667,0,704
aiyangiyang,1,1,1,1,0,705
aiye,6,1,6,1,5,706
nai,6,5,3,1.2,1.8,23562
anginyang,6,3,5.33333333333333,3.33333333333333,2,1144
kiporr,6,3,5.33333333333333,5.33333333333333,0,15065
aiyenai,5,1,5,1,4,707
aiyendi,5,1,5,1,4,708
ajabu,2,1,2,1,1,709
ajaia,2,1,2,1,1,710
ajamarku,1,1,1,1,0,711
ajao,2,2,1.5,1,0.5,712
ajaumarka,1,1,1,1,0,713
ajawa,3,10,3.1,1.6,1.5,714
garakilo,4,5,2.8,1.4,1.4,7181
ajigo,4,2,2.5,1,1.5,716
ajijik,2,3,2.66666666666667,2,0.666666666666667,717
naiborr,2,5,2.4,1.4,1,23570
ajila,3,2,2.5,1,1.5,718
jiso,3,2,2.5,2,0.5,10163
waterhole,3,36,2.41666666666667,2.41666666666667,0,33266
ajir,4,1,4,1,3,719
happy,4,13,3.23076923076923,1.07692307692308,2.15384615384615,8442
kids,4,16,3.6875,2.0625,1.625,14299
ajuoga,2,1,2,1,1,723
aka,2,6,3,2.5,0.5,724
aiteputh,2,1,2,2,0,701
buko,3,3,2.66666666666667,2.66666666666667,0,2764
akachio,2,1,2,1,1,725
akachiu,1,1,1,1,0,726
akadeli,2,2,2,1.5,0.5,727
akaderte,2,2,1.5,1,0.5,728
river,2,405,2.61728395061728,2.27654320987654,0.340740740740741,28746
akaiga,4,2,2.5,1,1.5,729
akakus,1,1,1,1,0,731
akal,2,2,2,1,1,732
ar,2,3,2,1.66666666666667,0.333333333333333,1276
arr,2,1,2,2,0,1390
akala,2,2,1.5,1,0.5,733
akalae,2,1,2,1,1,734
pass,2,49,2.12244897959184,2.12244897959184,0,27590
akalaliot,1,1,1,1,0,735
akalar,2,4,2,1,1,736
akale,1,1,1,1,0,737
akalodak,1,1,1,1,0,738
akalodongo,3,1,3,1,2,739
akamba,3,1,3,1,2,740
akangoramiriek,1,1,1,1,0,741
akanyo,1,1,1,1,0,742
akaparaparat,1,1,1,1,0,743
akar,2,1,2,1,1,744
monti,2,6,2,1.5,0.5,21614
akara,2,2,1.5,1,0.5,745
akarra,1,1,1,1,0,746
akata,1,1,1,1,0,747
akatelyan,1,1,1,1,0,748
akatuman,1,1,1,1,0,749
akatwan,3,2,2,1,1,750
akech,1,1,1,1,0,752
akedimothing,1,1,1,1,0,753
akeka,3,1,3,1,2,754
akela,2,1,2,1,1,755
akelelu,1,1,1,1,0,756
akelin,2,2,2,1.5,0.5,757
akelo,3,1,3,1,2,758
akelos,2,1,2,1,1,759
akeop,1,1,1,1,0,760
akere,2,1,2,1,1,761
akereru,1,1,1,1,0,762
akeriemet,1,1,1,1,0,763
akeron,1,1,1,1,0,764
akerr,2,1,2,1,1,765
akhal,2,1,2,1,1,766
akhurya,2,2,1.5,1,0.5,767
akhuryo,1,1,1,1,0,768
akiba,5,2,4,1,3,769
c,5,55,2.96363636363636,2.30909090909091,0.654545454545455,3041
akijo,1,1,1,1,0,770
akila,2,2,2,1,1,771
ranch,2,43,2.41860465116279,2.37209302325581,0.0465116279069768,28361
akili,2,1,2,1,1,772
akinyukia,3,1,3,1,2,774
women,3,31,4.83870967741936,2.51612903225806,2.32258064516129,33513
akira,2,1,2,1,1,775
akirang\'ondu,1,1,1,1,0,776
akirangondu,4,1,4,1,3,777
akiria,5,1,5,1,4,778
ngondu,5,1,5,2,3,25021
akiriamet,4,4,2.25,1.25,1,779
akiriameth,1,1,1,1,0,780
akiryamet,2,1,2,1,1,785
akite,1,1,1,1,0,786
akites-,4,1,4,1,3,787
tanga,4,1,4,2,2,31243
kona,4,8,2.875,1.375,1.5,16139
akitheo,4,1,4,1,3,788
akithii,2,3,2.33333333333333,1,1.33333333333333,789
akithkaamothing,1,1,1,1,0,790
akitiangedrimamol,4,3,3.33333333333333,1,2.33333333333333,791
forester,4,2,3.5,1.5,2,6735
foresters,3,2,3,2,1,6736
point,3,171,2.69590643274854,2.41520467836257,0.280701754385965,27890
akker,1,1,1,1,0,792
akocho,1,1,1,1,0,793
akoko,1,1,1,1,0,795
akom,1,1,1,1,0,796
akoode,1,1,1,1,0,797
akopal,1,1,1,1,0,798
akope,1,1,1,1,0,799
akores,2,2,1.5,1,0.5,800
akoret,4,2,2.5,1,1.5,801
akoreti,1,1,1,1,0,802
akoringelech,1,1,1,1,0,803
akoroyan,4,1,4,1,3,804
akoroyon,1,1,1,1,0,805
akorukoru,1,1,1,1,0,806
akothima,1,1,1,1,0,808
akouaekori,1,1,1,1,0,809
akukath,1,1,1,1,0,810
akukuth,1,1,1,1,0,811
akumait,1,1,1,1,0,812
akure,1,1,1,1,0,813
akuro,2,1,2,1,1,814
amosing,2,2,2.5,2,0.5,1023
akwakra,3,2,3,1,2,816
akwang\'a,1,1,1,1,0,818
akwanga,1,1,1,1,0,819
akwangat,1,1,1,1,0,820
akwuro,3,1,3,1,2,821
al,3,19,3.84210526315789,1.42105263157895,2.42105263157895,822
-yafir,3,1,3,2,1,21
fajiri,2,1,2,2,0,6537
hidaya,5,4,4,1.5,2.5,8638
ihisam,5,1,5,2,3,9211
maaruf,4,1,4,2,2,18924
fueling,4,1,4,3,1,6826
karanja,5,9,3.22222222222222,2.44444444444444,0.777777777777778,12614
najat,3,2,3,2.5,0.5,23660
rahim,3,1,3,2,1,28305
rahman,3,3,3,2.66666666666667,0.333333333333333,28309
saada,4,1,4,2,2,29117
institute,4,45,4.02222222222222,2.86666666666667,1.15555555555556,9599
baik,3,1,3,3,0,1703
huda,4,1,4,3,1,8893
aladoaare,1,1,1,1,0,825
alakara,2,1,2,1,1,826
alaksen,6,1,6,1,5,828
bloc,6,1,6,3,3,2335
wsup,6,30,5.16666666666667,1.9,3.26666666666667,33551
alala,1,2,2.5,2,0.5,829
alalban,2,1,2,1,1,830
dedach,2,9,2.22222222222222,1.33333333333333,0.888888888888889,4853
alale,2,5,2.8,1.8,1,831
alalei,1,1,1,1,0,832
alamano,3,1,3,1,2,833
youth,3,109,4.12844036697248,2.53211009174312,1.59633027522936,33739
polytechnic,3,40,3.5,2.525,0.975,27919
alamonges,1,1,1,1,0,834
alamurgo,2,3,2,1,1,835
alan,2,2,3,1,2,836
garden,2,58,3,2.44827586206897,0.551724137931035,7194
mjomba,4,3,3,1.66666666666667,1.33333333333333,21325
alanga,2,1,2,1,1,837
arba,2,12,2.5,1.91666666666667,0.583333333333333,1298
alangarua,1,1,1,1,0,838
alango,2,7,2.28571428571429,1.14285714285714,1.14285714285714,839
diko,2,8,1.875,1.875,0,5038
gof,2,37,2.59459459459459,2.10810810810811,0.486486486486487,7932
gurru,2,1,2,2,0,8251
shira,2,1,2,2,0,30031
ndura,3,2,2,2,0,24593
alangochira,1,1,1,1,0,840
alangoder,1,1,1,1,0,841
alangor,2,1,2,1,1,842
alany,2,1,2,1,1,843
alara,2,2,1.5,1,0.5,844
yenga,2,5,2.4,1.2,1.2,33698
alarosh,1,1,1,1,0,845
alaroshi,1,1,1,1,0,846
alasho,4,2,3,1.5,1.5,847
ol,4,309,3.16828478964401,1.65695792880259,1.51132686084142,26459
alaska,2,1,2,1,1,848
alati,3,3,2,1.33333333333333,0.666666666666667,849
lake,3,180,2.75,1.91111111111111,0.838888888888889,17110
alaw,2,1,2,1,1,850
rachuonyo,2,5,2.8,2,0.8,28276
albadir,3,2,2,1,1,851
petrol,3,41,3.51219512195122,2.19512195121951,1.31707317073171,27744
albuqari,3,1,3,1,2,856
intergrated,3,5,4.8,2,2.8,9613
alburkaina,1,1,1,1,0,857
aldai,1,1,1,1,0,859
aldef,3,2,3,1.5,1.5,860
ofiices,3,1,3,3,0,26336
alder,1,1,1,1,0,861
aldwrt,3,2,2,1,1,862
knya,3,19,2.84210526315789,2.84210526315789,0,15794
alego,3,11,2.72727272727273,1.81818181818182,0.909090909090909,863
usonga,2,2,1.5,1.5,0,32605
alegokero,1,1,1,1,0,864
alelalokeya,1,1,1,1,0,865
alendo,1,1,1,1,0,866
alendu,2,2,1.5,1,0.5,867
furniture,2,8,2.5,2,0.5,6874
aleni,4,2,3,1.5,1.5,868
aletete,4,1,4,1,3,869
alexander,1,2,3,1.5,1.5,870
alexandria,2,2,4,2,2,871
alfa,4,3,4.33333333333333,1,3.33333333333333,872
